"id","age","male","eduyears","employed","income"
798,29,1,7,1,400
798,26,1,7,1,240
799,44,1,9.5,1,2500
799,43,0,7,1,800
800,45,0,7,1,530
801,62,1,9.5,1,250
801,59,0,7,1,250
802,41,1,12.5,1,1300
802,43,0,17,1,387
803,41,1,12.5,1,NA
803,43,0,17,1,NA
805,54,1,17,1,7200
806,54,1,17,1,NA
807,38,0,12.5,1,350
807,52,1,12.5,1,NA
808,50,1,12.5,1,1000
809,44,0,12.5,1,NA
809,39,0,12.5,1,NA
809,43,1,17,1,1350
810,44,0,12.5,1,900
810,39,0,12.5,1,1115
810,43,1,17,1,1450
811,45,1,7,1,800
812,29,1,12.5,1,2800
813,40,1,14,1,1000
813,32,0,9.5,1,400
814,36,0,7,1,620
814,17,1,9.5,1,400
815,53,1,7,1,300
815,32,0,7,1,300
816,43,1,17,1,NA
816,34,0,17,1,NA
817,23,0,9.5,1,400
819,29,1,9.5,1,2300
819,26,0,12.5,1,2025
822,27,0,14,1,2300
823,31,0,14,1,1000
824,57,0,17,1,3400
824,31,0,17,1,442
824,21,1,9.5,1,400
824,19,0,9.5,1,300
825,57,0,17,1,3201
825,31,0,17,1,792
825,21,1,9.5,1,600
825,19,0,9.5,1,300
826,21,0,14,1,450
826,32,1,7,1,450
827,22,0,14,1,NA
828,33,1,9.5,1,900
828,35,0,9.5,1,320
828,21,0,9.5,1,100
830,20,1,3.5,1,150
831,22,1,7,1,600
832,49,0,17,1,1500
833,50,0,17,1,1500
834,26,0,14,1,800
835,26,0,12.5,1,150
836,33,1,9.5,1,1080
836,33,0,17,1,840
837,33,1,9.5,1,970
837,33,0,17,1,842
838,65,1,12.5,1,2000
838,60,0,17,1,300
838,28,0,12.5,1,1000
839,65,1,12.5,1,2000
839,60,0,12.5,1,300
839,28,0,12.5,1,500
840,49,1,7,1,900
840,29,0,7,1,900
840,28,1,3.5,1,900
840,25,1,3.5,1,900
841,50,1,7,1,3000
841,50,0,7,1,1000
841,31,0,7,1,1000
841,23,1,7,1,1000
841,25,1,7,1,1000
842,61,0,14,1,NA
844,44,1,7,1,1600
844,19,1,12.5,1,1770
845,44,1,7,1,1000
845,19,1,12.5,1,750
846,41,1,7,1,1600
846,40,0,9.5,1,400
847,29,1,7,1,180
847,25,0,9.5,1,400
848,42,1,7,1,600
848,30,0,7,1,400
849,53,0,12.5,1,1300
850,52,0,12.5,1,2500
850,31,0,9.5,1,850
851,52,0,12.5,1,1800
851,32,0,12.5,1,800
852,37,1,9.5,1,NA
853,37,1,9.5,1,1000
854,50,1,3.5,1,NA
854,23,1,14,1,NA
855,49,1,9.5,1,1800
856,19,0,9.5,1,150
857,22,1,9.5,1,400
857,21,0,9.5,1,80
858,26,0,9.5,1,200
858,40,1,7,1,910
859,40,1,7,1,900
861,48,1,9.5,1,150
861,37,0,3.5,1,60
864,26,1,17,1,1150
865,33,0,12.5,1,1100
865,31,1,12.5,1,200
866,55,0,7,1,888
866,25,1,14,1,NA
866,22,1,7,1,200
867,47,1,12.5,1,980
867,27,0,12.5,1,NA
867,19,1,12.5,1,700
868,55,0,9.5,1,1500
868,24,0,14,1,300
868,22,0,14,1,600
869,71,1,7,1,NA
870,35,0,12.5,1,600
870,17,1,9.5,1,80
872,44,1,9.5,1,600
872,42,0,14,1,1500
872,32,0,17,1,1200
872,50,1,12.5,1,1200
873,54,1,7,1,1050
873,59,0,12.5,1,1200
874,46,0,12.5,1,1800
875,45,0,12.5,1,NA
877,63,1,9.5,1,50
877,60,0,7,1,150
877,28,0,14,1,1200
878,60,0,9.5,1,160
879,56,1,3.5,1,800
880,56,1,7,1,700
880,34,1,12.5,1,1000
881,62,1,9.5,1,3500
881,30,0,14,1,350
881,28,0,14,1,1500
881,26,0,14,1,300
883,62,0,3.5,1,800
884,56,0,9.5,1,197
884,21,1,12.5,1,800
885,44,1,9.5,1,1400
885,45,0,9.5,1,2600
887,49,1,7,1,1000
890,39,1,14,1,NA
892,54,0,7,1,1500
892,23,1,14,1,411
892,24,0,14,1,200
893,38,0,17,1,1200
893,50,1,17,1,900
894,36,0,12.5,1,1900
895,22,1,7,1,800
897,52,0,12.5,1,800
898,67,0,17,1,2000
898,72,1,17,1,2000
899,50,0,17,1,800
899,27,0,17,1,500
900,45,1,12.5,1,600
901,47,1,14,1,1500
901,42,0,17,1,3250
902,62,0,3.5,1,NA
903,36,0,12.5,1,1200
903,27,0,12.5,1,800
904,26,1,9.5,1,600
904,28,0,9.5,1,700
905,59,1,3.5,1,1200
905,24,1,12.5,1,800
908,35,1,17,1,3000
908,34,0,17,1,2300
909,58,1,7,1,1600
909,52,0,9.5,1,150
909,23,1,9.5,1,1200
910,35,1,7,1,740
911,20,1,9.5,1,1100
911,16,1,9.5,1,150
912,68,1,12.5,1,4400
913,69,1,12.5,1,2800
914,58,0,12.5,1,2350
914,31,0,17,1,2100
915,31,0,17,1,NA
916,29,1,14,1,900
916,33,0,17,1,1900
917,30,1,9.5,1,1250
918,30,1,9.5,1,1100
919,57,0,12.5,1,200
920,57,0,12.5,1,405
920,21,1,12.5,1,500
923,30,1,7,1,400
924,32,1,9.5,1,1040
924,30,0,7,1,950
925,32,1,9.5,1,750
925,28,0,7,1,1000
926,29,0,17,1,900
927,61,1,7,1,4000
928,52,0,17,1,2400
929,59,1,9.5,1,500
930,42,1,7,1,1100
931,75,1,12.5,1,NA
932,41,1,17,1,600
932,32,0,17,1,1000
933,46,1,9.5,1,1550
933,39,0,7,1,1300
934,49,1,9.5,1,NA
934,43,0,9.5,1,800
935,51,0,7,1,NA
935,53,1,7,1,NA
936,36,1,12.5,1,400
936,33,0,17,1,900
937,32,1,14,1,800
939,41,0,12.5,1,1200
939,42,1,12.5,1,1200
940,28,1,17,1,NA
941,33,1,12.5,1,1100
942,40,1,3.5,1,1000
942,38,0,7,1,1000
943,51,1,7,1,450
943,60,0,7,1,450
944,47,1,9.5,1,2200
945,31,1,12.5,1,280
946,56,1,17,1,1300
946,37,0,12.5,1,800
947,45,1,17,1,900
947,33,0,17,1,1000
949,38,0,9.5,1,120
949,36,1,9.5,1,1300
950,45,1,7,1,1200
950,42,0,7,1,400
950,22,0,12.5,1,NA
951,45,1,9.5,1,1200
951,43,0,9.5,1,850
952,74,1,7,1,NA
952,36,1,9.5,1,450
953,26,1,14,1,840
955,49,1,9.5,1,1000
955,35,0,9.5,1,950
956,34,1,17,1,3000
956,33,0,17,1,1500
957,34,1,17,1,2000
957,33,0,17,1,1800
958,44,0,17,1,600
959,40,1,17,1,NA
960,45,1,17,1,5300
961,49,1,12.5,1,4500
962,33,1,12.5,1,1300
962,36,0,14,1,1510
963,53,0,12.5,1,1300
964,49,1,7,1,200
965,49,1,7,1,300
969,37,1,17,1,600
970,47,0,17,1,1150
971,48,0,17,1,1080
972,53,1,9.5,1,1190
972,26,0,14,1,1600
972,24,1,12.5,1,1500
972,22,0,14,1,800
973,53,1,9.5,1,1005
973,26,0,14,1,1500
973,23,1,12.5,1,1300
973,22,0,14,1,1030
974,39,0,12.5,1,NA
975,68,0,9.5,1,870
975,39,0,12.5,1,NA
976,54,0,17,1,1700
977,25,1,9.5,1,1300
978,25,1,9.5,1,1000
979,61,1,12.5,1,NA
979,53,0,12.5,1,NA
980,61,1,12.5,1,1500
981,59,1,9.5,1,1200
981,52,0,9.5,1,400
982,53,0,12.5,1,600
983,37,1,12.5,1,1400
984,37,1,12.5,1,1000
985,40,1,14,1,1300
985,30,0,17,1,1200
985,20,1,9.5,1,200
986,41,1,12.5,1,900
986,31,0,17,1,900
986,20,1,12.5,1,400
988,79,1,7,1,620
988,80,0,7,1,450
989,28,1,7,1,1200
989,25,0,14,1,700
990,57,1,9.5,1,NA
991,38,1,9.5,1,1300
991,34,0,9.5,1,NA
992,39,1,9.5,1,1200
992,35,0,9.5,1,900
993,49,1,3.5,1,280
995,46,1,12.5,1,1500
995,46,0,17,1,1500
996,47,1,12.5,1,1200
996,46,0,17,1,1500
996,22,1,14,1,80
997,49,1,17,1,970
997,50,0,12.5,1,1200
998,44,0,12.5,1,1300
999,63,0,17,1,1100
999,37,0,14,1,800
999,30,0,14,1,1000
1002,63,1,9.5,1,1000
1003,27,0,3.5,1,150
1003,27,1,7,1,480
1003,31,0,14,1,700
1004,36,1,3.5,1,1000
1004,30,0,7,1,150
1007,20,1,14,1,1100
1008,45,1,7,1,1500
1009,50,0,12.5,1,2360
1009,18,0,12.5,1,100
1010,54,0,7,1,NA
1011,36,1,3.5,1,430
1012,46,1,7,1,950
1012,24,1,9.5,1,800
1013,46,1,7,1,1000
1013,41,0,9.5,1,400
1013,25,1,9.5,1,1000
1014,59,1,17,1,NA
1014,31,1,17,1,NA
1014,30,0,17,1,1202
1014,26,1,17,1,700
1015,39,1,17,1,1900
1016,60,1,7,1,NA
1019,26,0,14,1,1080
1020,37,1,17,1,5000
1020,36,0,17,1,1000
1021,44,1,12.5,1,NA
1021,30,0,12.5,1,1920
1022,36,1,9.5,1,1000
1023,58,1,9.5,1,1000
1023,28,1,17,1,1200
1024,47,0,17,1,NA
1024,34,0,14,1,900
1024,31,1,14,1,400
1025,54,0,9.5,1,70
1026,22,1,9.5,1,800
1027,39,1,17,1,1500
1027,36,0,14,1,1500
1028,58,1,7,1,NA
1028,55,0,12.5,1,800
1028,30,1,12.5,1,NA
1029,29,1,12.5,1,1100
1029,31,0,12.5,1,265
1030,61,1,3.5,1,600
1032,60,0,17,1,2500
1032,55,0,17,1,1000
1034,36,1,7,1,880
1035,35,1,14,1,2600
1035,34,0,17,1,2300
1036,44,0,3.5,1,250
1036,42,0,3.5,1,300
1036,32,1,7,1,700
1037,32,1,7,1,280
1037,30,0,9.5,1,NA
1038,43,0,17,1,6250
1039,68,1,12.5,1,NA
1040,26,1,14,1,1200
1041,41,1,17,1,2000
1042,47,1,7,1,530
1042,62,0,7,1,320
1043,48,1,7,1,520
1043,43,0,7,1,500
1044,33,1,14,1,1050
1044,25,0,17,1,2200
1047,24,1,7,1,240
1048,24,1,7,1,280
1049,47,0,9.5,1,250
1052,49,1,17,1,NA
1053,49,1,17,1,4000
1054,28,1,17,1,1400
1056,54,1,7,1,150
1056,49,0,7,1,200
1056,23,1,9.5,1,500
1057,52,1,12.5,1,3000
1060,61,1,3.5,1,1500
1062,50,1,7,1,NA
1062,49,0,14,1,1400
1063,62,1,9.5,1,1700
1063,56,0,12.5,1,2500
1064,22,1,7,1,800
1065,56,1,17,1,1200
1067,55,0,14,1,NA
1067,24,1,14,1,2600
1067,22,0,14,1,1050
1067,53,1,14,1,NA
1068,55,0,14,1,2550
1068,24,1,12.5,1,1300
1068,23,0,14,1,700
1068,53,1,9.5,1,1300
1069,41,0,12.5,1,900
1069,40,1,9.5,1,1200
1070,46,1,7,1,1400
1071,35,0,17,1,1600
1073,45,1,7,1,4060
1074,33,1,7,1,2020
1074,59,1,3.5,1,600
1075,20,1,9.5,1,200
1076,52,1,7,1,600
1076,49,0,7,1,1170
1076,29,0,12.5,1,150
1077,42,1,17,1,1500
1077,31,0,17,1,800
1078,32,1,7,1,850
1078,30,1,7,1,850
1078,24,1,12.5,1,1000
1079,50,0,14,1,NA
1079,19,1,12.5,1,600
1079,57,1,9.5,1,NA
1080,50,0,14,1,NA
1080,20,1,14,1,NA
1080,18,0,9.5,1,NA
1080,57,1,9.5,1,NA
1081,50,1,7,1,1000
1081,27,0,7,1,1000
1082,59,0,7,1,150
1082,27,1,7,1,200
1082,30,0,12.5,1,875
1083,69,0,7,1,720
1083,34,1,7,1,600
1084,62,1,12.5,1,NA
1084,70,0,7,1,NA
1085,35,1,9.5,1,60
1086,33,1,3.5,1,1000
1087,29,1,9.5,1,700
1088,25,0,17,1,1000
1089,26,0,17,1,400
1091,40,1,7,1,940
1092,41,1,7,1,1060
1093,46,1,12.5,1,NA
1093,45,0,17,1,NA
1094,46,1,12.5,1,NA
1094,45,0,17,1,NA
1095,29,1,14,1,7000
1096,28,1,14,1,7000
1097,49,0,17,1,NA
1099,49,1,9.5,1,2500
1102,38,1,12.5,1,1600
1102,36,0,12.5,1,800
1104,34,1,17,1,3900
1105,36,1,9.5,1,3000
1106,36,1,9.5,1,1320
1107,27,0,12.5,1,150
1108,27,0,12.5,1,180
1109,65,1,7,1,1300
1109,61,0,7,1,490
1110,65,1,7,1,1070
1110,61,0,7,1,450
1111,43,0,7,1,1300
1112,36,1,12.5,1,900
1113,48,1,12.5,1,150
1113,57,0,12.5,1,150
1113,23,0,12.5,1,150
1113,24,1,12.5,1,150
1114,33,0,14,1,150
1115,34,0,14,1,250
1118,58,1,12.5,1,1600
1118,29,1,14,1,NA
1119,36,0,3.5,1,600
1120,29,1,12.5,1,1200
1120,24,0,9.5,1,150
1121,64,1,3.5,1,50
1122,39,1,12.5,1,600
1123,40,1,12.5,1,2400
1124,64,1,7,1,1320
1124,55,0,7,1,1755
1125,64,1,7,1,1200
1125,55,0,7,1,800
1126,33,0,14,1,1500
1126,42,1,12.5,1,4000
1127,62,1,12.5,1,1400
1128,31,1,12.5,1,1600
1128,30,0,12.5,1,1050
1129,31,1,9.5,1,1005
1129,30,0,12.5,1,600
1131,62,1,12.5,1,NA
1131,42,0,14,1,2800
1133,64,1,9.5,1,3500
1133,57,0,12.5,1,2500
1133,22,0,12.5,1,400
1134,51,1,12.5,1,600
1134,46,0,17,1,1060
1135,32,1,12.5,1,900
1135,18,1,12.5,1,300
1136,30,0,17,1,900
1137,49,0,7,1,100
1138,36,0,14,1,575
1138,33,1,9.5,1,920
1141,61,1,7,1,1200
1141,55,0,14,1,800
1142,53,1,12.5,1,600
1143,58,0,3.5,1,300
1143,29,1,7,1,600
1144,49,1,9.5,1,400
1144,26,1,9.5,1,150
1144,25,0,9.5,1,150
1144,20,0,9.5,1,150
1145,51,1,14,1,1200
1146,46,1,9.5,1,900
1146,48,0,3.5,1,160
1146,21,1,14,1,1060
1147,54,1,12.5,1,1500
1147,46,0,17,1,900
1148,34,0,9.5,1,250
1149,38,1,9.5,1,1800
1149,38,0,17,1,1500
1151,37,1,14,1,1000
1151,35,0,14,1,1000
1153,27,1,12.5,1,1420
1153,28,1,12.5,1,1300
1153,21,1,12.5,1,1300
1155,38,1,3.5,1,1000
1156,39,1,7,1,800
1158,54,0,17,1,1750
1159,41,0,17,1,1150
1160,30,1,12.5,1,3310
1161,35,1,9.5,1,4200
1161,34,0,9.5,1,1500
1162,46,1,17,1,870
1164,43,1,7,1,2000
1164,17,0,9.5,1,200
1165,57,1,12.5,1,1000
1165,52,0,17,1,1200
1166,49,1,9.5,1,840
1166,18,1,7,1,400
1167,47,0,9.5,1,1200
1167,21,0,12.5,1,1500
1168,60,1,7,1,400
1168,24,1,9.5,1,495
1169,42,0,9.5,1,480
1169,22,1,14,1,NA
1170,58,1,7,1,1600
1171,49,0,7,1,560
1174,30,1,17,1,1500
1175,30,1,17,1,2250
1176,23,1,17,1,825
1177,24,1,17,1,600
1178,70,1,7,1,2000
1178,65,0,12.5,1,2000
1179,70,1,7,1,1500
1180,39,0,7,1,850
1181,40,0,7,1,500
1182,52,1,9.5,1,4650
1182,49,0,12.5,1,3000
1182,24,1,14,1,5800
1183,53,1,7,1,1800
1183,24,1,14,1,2720
1184,52,1,9.5,1,900
1184,48,0,7,1,400
1185,52,1,9.5,1,1200
1188,53,0,7,1,1300
1188,32,0,12.5,1,NA
1188,52,1,12.5,1,900
1189,54,0,7,1,1000
1189,36,0,12.5,1,900
1189,53,1,12.5,1,NA
1193,38,1,12.5,1,NA
1193,36,0,12.5,1,NA
1194,36,1,7,1,800
1194,35,0,7,1,500
1195,50,1,9.5,1,2500
1196,54,1,17,1,NA
1197,35,1,9.5,1,400
1197,32,0,9.5,1,150
1198,39,1,14,1,NA
1198,39,0,17,1,NA
1200,44,0,17,1,1020
1202,40,1,9.5,1,900
1202,45,0,9.5,1,240
1202,37,1,7,1,640
1203,44,1,14,1,300
1204,47,1,12.5,1,100
1205,50,0,12.5,1,1000
1205,19,1,12.5,1,1200
1206,26,1,12.5,1,500
1207,68,1,7,1,900
1208,42,0,12.5,1,1200
1208,27,1,7,1,400
1211,61,1,7,1,350
1213,54,0,7,1,800
1214,27,1,14,1,1200
1215,44,1,12.5,1,NA
1216,56,1,3.5,1,830
1216,49,0,7,1,940
1216,22,0,14,1,250
1217,43,0,12.5,1,350
1218,36,1,17,1,2350
1219,37,1,17,1,2200
1220,53,1,7,1,700
1221,46,1,9.5,1,480
1225,29,1,9.5,1,400
1225,27,0,3.5,1,150
1226,46,1,17,1,8700
1226,46,0,17,1,4000
1227,32,0,17,1,1200
1227,31,0,17,1,1000
1228,53,0,7,1,400
1228,22,0,12.5,1,800
1229,53,0,9.5,1,800
1229,22,0,14,1,900
1230,76,1,17,1,NA
1231,77,1,12.5,1,NA
1232,47,1,12.5,1,1600
1233,50,1,12.5,1,1700
1233,52,0,12.5,1,820
1237,49,0,14,1,180
1239,33,0,17,1,300
1240,60,1,7,1,600
1241,60,1,9.5,1,700
1241,24,1,14,1,250
1244,45,0,14,1,NA
1245,55,1,17,1,1200
1245,55,0,9.5,1,NA
1246,50,1,17,1,NA
1246,56,0,9.5,1,NA
1247,61,1,7,1,400
1248,35,1,7,1,600
1249,35,1,7,1,600
1250,47,1,3.5,1,NA
1251,47,1,12.5,1,1120
1252,47,1,12.5,1,1650
1253,27,1,7,1,800
1254,57,1,17,1,4900
1255,63,1,9.5,1,NA
1256,52,0,9.5,1,515
1257,50,1,12.5,1,2200
1260,53,1,7,1,1000
1261,40,0,12.5,1,900
1261,26,1,12.5,1,700
1262,48,0,7,1,960
1262,27,1,12.5,1,600
1263,40,1,17,1,2000
1263,39,0,14,1,500
1264,40,1,17,1,3000
1264,39,0,14,1,300
1265,62,1,14,1,3800
1266,44,1,9.5,1,700
1267,44,1,9.5,1,300
1267,19,1,9.5,1,360
1268,30,1,12.5,1,1000
1269,29,1,12.5,1,500
1270,56,1,9.5,1,1500
1270,58,0,3.5,1,890
1271,36,1,9.5,1,900
1272,58,0,3.5,1,250
1273,46,1,17,1,5000
1273,44,0,14,1,1200
1274,50,1,9.5,1,1200
1274,24,0,14,1,300
1274,28,1,17,1,NA
1275,29,1,17,1,3000
1275,28,0,17,1,150
1275,29,1,17,1,500
1276,41,1,3.5,1,500
1276,36,0,7,1,150
1277,41,0,3.5,1,150
1278,52,1,3.5,1,800
1278,49,0,3.5,1,450
1279,62,1,9.5,1,600
1279,57,0,7,1,160
1279,42,1,3.5,1,115
1283,29,1,12.5,1,1900
1284,51,0,17,1,2800
1285,48,1,9.5,1,1700
1285,43,0,12.5,1,1150
1286,38,0,14,1,500
1286,40,1,14,1,900
1287,30,0,12.5,1,1400
1287,28,1,14,1,NA
1288,31,1,17,1,NA
1289,42,0,7,1,700
1289,24,1,9.5,1,1100
1289,56,1,7,1,2000
1290,50,1,12.5,1,1600
1290,26,1,14,1,300
1291,40,1,12.5,1,1000
1291,38,0,12.5,1,680
1292,48,1,12.5,1,700
1292,23,0,14,1,200
1293,58,1,3.5,1,600
1293,49,0,7,1,300
1293,21,0,12.5,1,150
1294,59,1,7,1,950
1294,53,0,7,1,600
1295,39,1,12.5,1,1020
1295,38,0,7,1,1190
1296,22,1,9.5,1,870
1297,48,1,9.5,1,1300
1298,53,1,7,1,1100
1299,40,1,7,1,190
1300,54,1,17,1,NA
1300,52,0,17,1,NA
1301,54,1,17,1,2000
1301,52,0,17,1,2500
1302,58,1,17,1,2500
1302,25,1,14,1,1500
1303,59,1,17,1,NA
1303,26,1,14,1,NA
1304,21,0,14,1,NA
1305,21,1,17,1,700
1306,35,0,7,1,150
1306,24,0,9.5,1,160
1307,31,0,7,1,130
1307,33,1,9.5,1,1200
1308,35,0,7,1,480
1308,24,0,7,1,180
1309,32,0,7,1,480
1310,61,1,9.5,1,1000
1311,62,1,7,1,1500
1312,25,0,7,1,520
1312,31,1,7,1,630
1313,58,1,9.5,1,1500
1313,47,0,12.5,1,530
1313,27,0,14,1,500
1314,58,1,7,1,2100
1314,47,0,9.5,1,192
1314,28,0,14,1,1900
1315,54,1,14,1,1200
1316,52,1,9.5,1,1600
1316,27,0,14,1,700
1316,25,1,17,1,500
1317,23,1,14,1,1300
1317,23,0,12.5,1,300
1318,23,1,14,1,1600
1320,45,0,17,1,NA
1322,45,1,17,1,2400
1323,63,0,7,1,NA
1324,47,1,7,1,1330
1325,47,1,7,1,600
1325,44,0,12.5,1,160
1326,49,1,7,1,2000
1326,43,0,7,1,200
1326,23,1,9.5,1,450
1326,22,1,12.5,1,850
1327,47,0,3.5,1,400
1328,40,1,12.5,1,1200
1329,39,1,9.5,1,7900
1330,40,0,17,1,700
1330,29,1,12.5,1,300
1330,33,0,12.5,1,750
1330,30,1,7,1,1200
1331,47,1,12.5,1,1500
1332,63,0,9.5,1,800
1333,55,0,9.5,1,643
1333,29,0,9.5,1,400
1334,28,1,9.5,1,900
1336,64,0,9.5,1,1564
1336,40,0,12.5,1,510
1337,54,1,9.5,1,700
1337,51,0,12.5,1,300
1337,24,1,14,1,200
1338,45,1,7,1,1200
1338,19,0,9.5,1,50
1339,39,1,12.5,1,3000
1340,35,0,7,1,300
1340,50,1,7,1,1300
1341,48,1,12.5,1,800
1341,26,0,12.5,1,200
1341,21,0,12.5,1,150
1341,24,1,9.5,1,600
1342,31,1,7,1,150
1343,23,1,14,1,600
1344,23,1,14,1,252
1345,46,1,17,1,NA
1346,47,1,14,1,1800
1349,49,1,7,1,3000
1349,48,0,7,1,1500
1350,50,1,7,1,3000
1350,48,0,7,1,1500
1350,24,0,12.5,1,1900
1351,47,1,7,1,4600
1351,20,0,12.5,1,1000
1352,46,1,7,1,4500
1354,41,0,17,1,1100
1355,42,0,17,1,1200
1363,65,0,3.5,1,660
1365,57,1,7,1,400
1366,51,1,17,1,2800
1367,51,1,14,1,850
1367,49,0,12.5,1,200
1370,34,1,12.5,1,350
1371,38,1,12.5,1,1050
1372,38,1,9.5,1,300
1374,48,0,14,1,12400
1375,47,1,9.5,1,700
1375,58,0,7,1,80
1376,47,1,9.5,1,850
1376,48,0,7,1,56
1377,29,1,14,1,1800
1379,46,1,12.5,1,700
1379,41,0,17,1,1110
1380,42,0,17,1,800
1380,22,1,14,1,30
1381,56,1,7,1,1200
1381,55,0,12.5,1,1500
1382,29,0,12.5,1,1680
1384,25,0,17,1,1180
1385,55,0,12.5,1,1100
1386,28,0,9.5,1,540
1387,29,0,9.5,1,700
1390,35,0,14,1,300
1391,25,1,12.5,1,300
1391,32,1,9.5,1,1000
1392,42,0,7,1,730
1392,21,0,12.5,1,150
1392,19,1,12.5,1,500
1393,38,0,7,1,150
1393,42,1,7,1,320
1394,32,1,17,1,1000
1394,31,0,17,1,1000
1396,71,1,7,1,600
1396,57,0,7,1,1750
1396,31,1,12.5,1,1400
1397,52,1,14,1,1000
1397,49,0,14,1,1000
1398,32,1,12.5,1,NA
1399,52,1,7,1,1500
1399,38,0,14,1,700
1401,69,1,17,1,5160
1401,64,0,17,1,900
1402,51,1,9.5,1,500
1402,25,1,12.5,1,1200
1405,34,1,12.5,1,4600
1407,36,1,7,1,NA
1408,57,0,12.5,1,850
1410,44,0,12.5,1,1500
1411,47,0,17,1,900
1412,39,1,7,1,300
1413,33,1,17,1,6300
1414,48,1,9.5,1,1100
1415,72,1,3.5,1,80
1415,32,0,9.5,1,335
1416,49,1,9.5,1,1500
1416,60,0,9.5,1,200
1417,25,0,14,1,650
1418,57,1,7,1,NA
1418,36,0,12.5,1,500
1418,18,0,12.5,1,200
1419,57,1,7,1,NA
1419,36,0,7,1,600
1419,18,0,12.5,1,200
1420,39,1,17,1,NA
1420,40,0,17,1,NA
1421,37,1,17,1,2000
1421,36,0,17,1,900
1422,37,1,17,1,1000
1422,36,0,17,1,1700
1423,48,1,7,1,500
1423,24,1,9.5,1,500
1424,48,1,7,1,400
1424,24,1,9.5,1,400
1424,23,1,7,1,400
1425,36,1,14,1,2000
1425,37,0,17,1,580
1426,36,1,14,1,1800
1426,37,0,17,1,580
1431,65,1,3.5,1,300
1431,57,0,3.5,1,NA
1432,62,1,3.5,1,300
1433,32,1,14,1,NA
1434,32,1,3.5,1,1050
1435,47,0,17,1,850
1436,47,1,12.5,1,1600
1436,41,0,17,1,1050
1437,74,0,17,1,1000
1438,74,0,17,1,1700
1439,55,1,12.5,1,NA
1439,55,0,14,1,NA
1440,57,1,12.5,1,NA
1440,50,0,14,1,NA
1442,61,1,14,1,890
1442,24,1,12.5,1,870
1442,23,1,14,1,100
1443,57,1,12.5,1,2500
1443,30,1,14,1,500
1444,56,0,14,1,150
1444,19,1,17,1,200
1445,32,1,9.5,1,480
1446,45,0,14,1,240
1447,27,0,9.5,1,2850
1447,27,0,9.5,1,2850
1448,27,1,12.5,1,1000
1449,48,1,9.5,1,500
1449,51,0,7,1,150
1450,32,0,17,1,830
1451,32,1,3.5,1,850
1452,49,1,3.5,1,600
1452,46,0,7,1,390
1454,43,0,7,1,1200
1454,20,1,12.5,1,1090
1454,22,0,12.5,1,120
1454,26,0,12.5,1,1000
1455,33,1,17,1,950
1456,34,0,17,1,1200
1457,38,1,12.5,1,800
1457,36,0,14,1,500
1458,30,1,12.5,1,900
1459,45,0,12.5,1,1500
1461,41,1,17,1,5000
1461,42,0,17,1,3000
1462,42,1,17,1,6000
1462,42,0,17,1,3500
1463,52,1,9.5,1,150
1463,51,0,7,1,50
1464,52,1,9.5,1,150
1464,51,0,7,1,335
1465,53,1,12.5,1,1000
1466,53,1,12.5,1,1800
1467,26,1,12.5,1,600
1468,26,1,12.5,1,680
1469,58,1,7,1,200
1470,57,1,7,1,500
1471,30,1,17,1,3000
1471,30,0,17,1,2300
1472,30,1,17,1,2200
1472,30,0,17,1,NA
1473,32,1,17,1,4260
1473,31,0,17,1,3200
1474,33,1,17,1,3500
1474,29,0,17,1,4800
1475,37,1,7,1,2100
1475,34,0,12.5,1,250
1476,43,1,7,1,900
1477,44,1,7,1,600
1479,50,0,12.5,1,450
1480,64,1,17,1,4010
1481,64,1,17,1,2200
1484,32,1,14,1,450
1485,32,1,14,1,500
1486,27,1,12.5,1,150
1487,27,1,12.5,1,250
1488,56,0,7,1,400
1491,77,1,7,1,927
1492,46,1,9.5,1,2000
1494,56,1,3.5,1,1800
1495,52,1,3.5,1,500
1495,42,0,14,1,500
1496,28,1,7,1,300
1497,28,1,7,1,550
1500,30,1,17,1,1800
1501,34,1,9.5,1,1350
1502,44,1,7,1,800
1503,61,1,7,1,900
1503,30,1,9.5,1,800
1504,31,1,7,1,NA
1505,31,1,7,1,600
1506,63,1,17,1,NA
1506,62,0,17,1,NA
1507,49,0,12.5,1,503
1508,37,0,17,1,1600
1510,45,1,14,1,NA
1510,44,0,17,1,NA
1511,46,1,14,1,2000
1511,45,0,17,1,1000
1512,50,1,9.5,1,NA
1512,26,0,14,1,970
1513,50,1,9.5,1,NA
1513,55,0,9.5,1,NA
1513,27,0,14,1,400
1515,56,0,9.5,1,700
1515,49,1,9.5,1,600
1515,24,1,14,1,700
1515,21,1,12.5,1,180
1516,26,1,17,1,900
1516,27,0,17,1,1000
1517,56,1,7,1,300
1518,61,0,9.5,1,350
1518,27,1,12.5,1,400
1519,53,1,17,1,3000
1519,23,1,14,1,NA
1520,20,1,12.5,1,1200
1520,53,1,12.5,1,1000
1521,20,1,12.5,1,1200
1521,48,1,9.5,1,1000
1522,30,1,3.5,1,1350
1523,30,1,12.5,1,350
1524,53,1,7,1,800
1525,55,1,7,1,NA
1525,54,0,12.5,1,300
1525,33,1,7,1,700
1525,18,0,9.5,1,300
1526,42,0,7,1,370
1528,57,1,7,1,600
1528,52,0,3.5,1,400
1529,32,1,7,1,660
1533,47,0,14,1,NA
1535,55,0,7,1,1000
1535,28,1,14,1,500
